Phylum,Class,Order,Family,Genus,Species,Subspecies,Authority,Year,ID,State,County,Cave,TypeLoc,Lat,Lon,Notes,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Lucy Beatty Cave,,36.6348,-83.3591,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,McClure Cave,,36.6794,-83.1878,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,McCurry Indian Cave,,36.6104,-83.2480,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Minors Saltpetre Cave,,36.6131,-83.2422,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Molly Wagle Cave,,36.6744,-83.1436,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Mount Moriah Pit ,,36.6361,-83.2153,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Olinger Cave,,36.6447,-83.0625,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Reasors Cave,,36.7972,-82.8458,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Roadside No. 1 Cave,,36.6164,-83.2318,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Seal Cave,,36.6611,-83.3327,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Secret Cave,,36.7734,-82.9185,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,"shallow spring in ""Cedars"" ",,36.6664,-83.2403,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Shallow springs (2)near Sims Spring ,,36.6486,-83.2236,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Sims Spring  Cave,,36.6491,-83.2225,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Slemp Cave,,36.8069,-82.8456,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Smiths Milk Cave,,36.6250,-83.2500,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Spangler Cave,,36.6836,-83.1914,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Spout Spring ,,36.6447,-83.2077,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,spring at entrance to Gallohan Cave No. 1  ,,36.6269,-83.2572,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Sweet Potato Cave,,36.6394,-83.2528,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Taylor Pit ,,36.6447,-83.2600,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Thompson Cave,,36.6444,-83.2761,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Thompson Cedar Cave,,36.6697,-83.1606,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Unthanks Cave,,36.6195,-83.2192,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Watsons No. 1 Cave,,36.6460,-83.2230,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Lee,Young-Fugate Cave,,36.6017,-83.5950,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Scott,Carters Pit Cave,,36.7246,-82.6815,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Scott,Daniel Boone Caverns,,36.7265,-82.5471,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Scott,Daniel Boones Spring ,,36.6378,-82.6692,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Scott,McDavids Cave,,36.7156,-82.7081,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Scott,Pack Rat Cave,,36.8231,-82.5158,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Scott,Speers Ferry Cave,,36.6415,-82.7404,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Scott,Spurlock Cave,,36.7258,-82.7847,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Washington,DeBusk Natural Caverns ,,36.6672,-81.8639,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Wise,Wildcat Cavern Cave,,36.8489,-82.7489,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,antennatus,,Packard,1881,14,VA,Wise,Wildcat Saltpetre Cave,,36.8508,-82.7498,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,sp.,,,,,WV,Logan,Buffalo Creek Public Service District Well,,37.7961,-81.7145,"Videos from Mitch McAdoo of USGS Charleston show about 15 sepcimens along with numberous Caecidtea sp. at fracture about 63 feet depth. One specimen obtained with baited trap on 17 May 2018 by Fong, McAdoo and Doug Chambers. ",
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,abditus,,Holsinger,1978,26,VA,Giles,New River Cave,,37.2672,-80.6000,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,abditus,,Holsinger,1978,26,VA,Pulaski,James Cave,,37.1627,-80.6026,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,abditus,,Holsinger,1978,26,VA,Pulaski,Sam Bells Cave,,37.1100,-80.6903,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,abditus,,Holsinger,1978,26,VA,Radford,Army Ammunition Plant-New River (Dublin),,37.1858,-80.5403,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,abditus,,Holsinger,1978,26,VA,Smyth,Grindstead Cave,,36.7778,-81.6489,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,abditus,,Holsinger,1978,26,VA,Washington,Dolinger Cave,,36.7209,-81.6997,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,abditus,,Holsinger,1978,26,VA,Washington,Ira Miller Cave,,36.7564,-81.6944,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,abditus,,Holsinger,1978,26,VA,Wythe,Catron Cave,,36.9569,-81.1564,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,abditus,,Holsinger,1978,26,VA,Wythe,Lone Ash No. 2 Cave,,36.9128,-80.8291,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,abditus,,Holsinger,1978,26,VA,Wythe,Pierce Mill  Cave,,36.8528,-80.9928,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,abditus,,Holsinger,1978,26,VA,Wythe,Watsons Cave,,37.0004,-80.9076,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,allegheniensis,,,,,WV,Berkeley,Caskey Spring ,,39.5032,-77.8514,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,allegheniensis,,,,,WV,Hardy,Dyers Cave,,39.0833,-78.6906,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,allegheniensis,,,,,WV,Jefferson,Hendrix Farmhouse Spring,,39.4842,-77.8100,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,allegheniensis,,,,,WV,Jefferson,Hyman Farm Spring,,39.4747,-77.7983,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,allegheniensis,,,,,WV,Jefferson,Spring Hill Farm spring,,39.4667,-77.8356,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,allegheniensis,,,,,WV,Morgan,Cacapon River,,39.5282,-78.3473,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,baroodyi,,Holsinger,1978,27,VA,Rockbridge,Bathers Cave,,37.8124,-79.4437,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,baroodyi,,Holsinger,1978,27,VA,Rockbridge,Bell Cave,,37.7841,-79.3761,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,baroodyi,,Holsinger,1978,27,VA,Rockbridge,Billy Williams Cave,,37.8357,-79.3687,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,baroodyi,,Holsinger,1978,27,VA,Rockbridge,Buck Hill Cave,,37.6336,-79.5394,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,baroodyi,,Holsinger,1978,27,VA,Rockbridge,Grahams Cave,,38.0000,-79.4708,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,baroodyi,,Holsinger,1978,27,VA,Rockbridge,Hottinger Cave,,37.7903,-79.5975,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,baroodyi,,Holsinger,1978,27,VA,Rockbridge,Limekiln  Cave,,37.8143,-79.4497,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,baroodyi,,Holsinger,1978,27,VA,Rockbridge,Showalters Cave,,37.7583,-79.4667,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,baroodyi,,Holsinger,1978,27,VA,Rockbridge,Turkey Hill Cave,,37.8329,-79.4300,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,biggersi,,Holsinger,1978,28,VA,Clarke,Well near Boyce ,,39.0933,-78.0592,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,biggersi,,Holsinger,1978,28,VA,Frederick,Monitor Well 45W 21 Stephens City,,39.1050,-78.2313,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,biggersi,,Holsinger,1978,28,VA,Frederick,Monitor Well 45W 32 Stephens City,,39.1042,-78.2139,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,biggersi,,Holsinger,1978,28,VA,Frederick,Ogdens Cave,,39.0450,-78.3178,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,biggersi,,Holsinger,1978,28,VA,Loudoun,Rust Cave,,39.1508,-77.5275,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,biggersi,,Holsinger,1978,28,VA,Warren,Brother Daves Cave,,38.9682,-78.1748,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,biggersi,,Holsinger,1978,,WV,Jefferson,Ditmer Cave,,39.3319,-77.7733,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,conradi,,(Holsinger),1967,29,VA,Bath,Barberry Cave,,38.1889,-79.6360,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,conradi,,(Holsinger),1967,29,VA,Bath,Breathing Cave,,38.2078,-79.6383,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,conradi,,(Holsinger),1967,29,VA,Bath,Butler-Sinking Creek Cave,,38.1881,-79.6500,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,conradi,,(Holsinger),1967,29,VA,Bath,Chestnut Ridge Cave System ,,38.2056,-79.6147,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,conradi,,(Holsinger),1967,29,VA,Bath,Mountain Grove Saltpeter Cave,,38.1086,-79.8731,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,conradi,,(Holsinger),1967,29,VA,Bath,Serpent Cave,,37.9631,-79.9140,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,conradi,,(Holsinger),1967,29,VA,Bath,Starr Chapel Saltpetre Cave,,38.1708,-79.7550,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,conradi,,(Holsinger),1967,29,VA,Highland,Aqua Cave,,38.2158,-79.5958,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,conradi,,(Holsinger),1967,29,VA,Highland,Bullpasture Mountainside Cave,,38.2192,-79.5513,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,conradi,,(Holsinger),1967,29,VA,Highland,Helictite Cave,,38.2230,-79.6043,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,conradi,,(Holsinger),1967,29,VA,Highland,Hupman Junior Cave,,38.2472,-79.5226,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,conradi,,(Holsinger),1967,29,VA,Highland,Hupmans Saltpetre Cave,,38.2469,-79.5221,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,conradi,,(Holsinger),1967,29,VA,Highland,Marshalls Cave,,38.2138,-79.5831,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,conradi,,(Holsinger),1967,29,VA,Highland,Water Sinks Cave,,38.2222,-79.6053,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,conradi,,(Holsinger),1967,29,VA,Highland,Water Sinks Cave,,38.2222,-79.6053,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,cooperi,,,,,WV,Berkeley,Silers Cave,y,39.5150,-78.0656,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,culveri,,,,,WV,Randolph,Flower Pot Cave,,38.8314,-79.5333,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,culveri,,,,,WV,Randolph,Stillhouse Cave,y,38.7150,-79.6378,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,culveri,,,,,WV,Tucker,Red Run Cave,,39.0392,-79.5892,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,cumberlandus,,Holsinger,1978,30,VA,Lee,Baileys Cave,,36.7729,-82.8851,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,cumberlandus,,Holsinger,1978,30,VA,Lee,Cliff Cave,,36.6125,-83.6497,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,cumberlandus,,Holsinger,1978,30,VA,Lee,Indian Burial Cave,,36.6342,-83.5189,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,cumberlandus,,Holsinger,1978,30,VA,Scott,Well 1 km ENE of Duffield,,36.7264,-82.7958,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,cumberlandus,,Holsinger,1978,30,VA,Wise,Kelly Cave,,36.9008,-82.7100,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,cumberlandus,,Holsinger,1978,30,VA,Wise,Parsons Cave,,36.8542,-82.7000,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,cumberlandus,,Holsinger,1978,30,VA,Wise,Rocky Hollow Cave,,36.8975,-82.6528,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,cumberlandus,,Holsinger,1978,30,VA,Wise,Wildcat Saltpetre Cave,,36.8508,-82.7498,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Barbour,Pleasure Valley Cave,,39.0984,-79.8533,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Allisons Cave,,37.9589,-80.4081,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Benedicts Cave,,37.8547,-80.3903,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Bransfords Cave,,37.9897,-80.4697,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Buckeye Creek Cave,,37.9761,-80.3997,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Court Street Cave,,37.8081,-80.4414,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Fox Cave,,38.0364,-80.3142,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Fuells Fruit Cave,,37.9728,-80.4061,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,General Davis Cave,,37.7567,-80.5533,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Goat Cave,,37.9915,-80.3887,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Grapevine Cave,,37.8311,-80.4478,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Hell of a Pit #2 ,,37.9567,-80.3959,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Levisay Cave,,37.9158,-80.3767,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Organ Cave,y,37.7183,-80.4369,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Rapps Cave,,37.9789,-80.3967,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Spencer Waterfall Cave,,37.9838,-80.3896,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,The Hole  ,,37.9381,-80.3522,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Wades Cave,,37.8328,-80.4094,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Greenbrier,Zimmermans Pit,,37.9913,-80.3892,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Monongalia,Beaver Hole Lower Cave,,39.6200,-79.7979,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Monroe,Coburn Cave,,37.3850,-80.7769,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Monroe,McClung-Zenith Cave,,37.5028,-80.5211,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Monroe,Rock Camp Cave,,37.4750,-80.5869,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Monroe,Scott Hollow Cave,,37.6827,-80.5579,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Pendleton,Kenny Simmons Cave,,38.5483,-79.4481,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Pendleton,Mystic Cave,,38.8306,-79.4117,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Pocahontas,Cassell-Windy (Windy) Cave,,38.4558,-79.8961,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Pocahontas,Clay Pit Cave,,38.4275,-80.0606,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Pocahontas,Dreen Cave,,38.4731,-80.1139,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Pocahontas,Linwood Cave,,38.4178,-80.0450,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Pocahontas,Marthas Cave,,38.1268,-80.2484,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Pocahontas,My Cave,,38.4708,-80.1114,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Pocahontas,Piddling Pit,,38.3417,-80.0261,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Pocahontas,Poor Farm Cave,,38.1231,-80.2214,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Pocahontas,Sharps Cave,,38.4189,-80.1467,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Pocahontas,Upper Marthas Cave,,38.1269,-80.2483,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Preston ,Cranesville Swamp Springs,,39.5481,-79.4906,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Randolph,Bazzle Cave,,38.9108,-79.5139,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Randolph,Bowden Cave,,38.9122,-79.7089,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Randolph,Flower Pot Cave,,38.8314,-79.5333,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Randolph,Glady Cave,,38.8094,-79.6258,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Randolph,Mennonite Youth Camp Cave,,38.9564,-79.5257,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Randolph,Simmons-Mingo Cave,,38.4833,-80.0769,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Tucker,Big Springs Cave,,39.0447,-79.6656,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Tucker,Bonner Pit,,39.0244,-79.5325,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Tucker,Harper Cave,,39.0269,-79.5542,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,emarginatus,,,,,WV,Tucker,Red Run Cave,,39.0392,-79.5892,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,ephemerus,,(Holsinger),1969,31,VA,Giles,Canoe Cave,,37.3081,-80.4647,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,ephemerus,,(Holsinger),1969,31,VA,Giles,Stay High Cave,,37.3442,-80.4614,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,ephemerus,,(Holsinger),1969,31,VA,Giles,Tawneys Cave,,37.3125,-80.5117,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,estesi,,Holsinger,1978,32,VA,Alleghany,Arritt Mill Tunnel ,,37.6936,-80.0963,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,estesi,,Holsinger,1978,32,VA,Alleghany,Paxtons Cave,,37.6706,-80.0750,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,estesi,,Holsinger,1978,32,VA,Craig,New Castle Murder Hole ,,37.4708,-80.1475,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,estesi,,Holsinger,1978,32,VA,Craig,Rufe Caldwell Cave,,37.4572,-80.1663,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,estesi,,Holsinger,1978,32,VA,Craig,Shires Saltpetre Cave,,37.5569,-80.2181,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,estesi,,Holsinger,1978,32,VA,Giles,Spring near Johns Creek 9.7 km N of Newport,,37.3825,-80.4936,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,estesi,,Holsinger,1978,32,VA,Montgomery,"Acid mine stream fed by seems at McCoy, 9.7 km NNW of Radford",,37.2169,-80.5978,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,fergusoni,,Holsinger,1978,33,VA,Botetourt,Karls Pit Cave,,37.5822,-79.7653,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,fergusoni,,Holsinger,1978,33,VA,Montgomery,Old Mill Cave,,37.2647,-80.3411,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,fergusoni,,Holsinger,1978,33,VA,Montgomery,Slussers Chapel Cave,,37.2878,-80.3736,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,finleyi,,Holsinger,1978,34,VA,Lee,Cavin Cave,,36.5986,-83.4336,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,finleyi,,Holsinger,1978,34,VA,Lee,Indian Burial Cave,,36.6342,-83.5189,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,finleyi,,Holsinger,1978,34,VA,Lee,Jones Saltpetre Cave,,36.6156,-83.4508,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,finleyi,,Holsinger,1978,34,VA,Lee,Long  Cave,,36.6367,-83.3864,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,franzi,,,,,WV,Grant,Deahart Cave,,38.9218,-79.0625,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,franzi,,,,,WV,Grant,Kline Gap Cave,,39.0833,-79.2272,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,franzi,,,,,WV,Mineral,Kites Cave,,39.4597,-79.0167,,
Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Stygobromus,franzi,,,,,WV,Mineral,Ridgeville Cave,,39.3689,-78.9875,,
